¥Ó½Ð¤é´Á,¾÷ºØ®Æ¸¹,¾÷ºØ«~¦W,²£´ú®Æ¸¹- ¬y¤ô¸¹,"²£´ú®Æ¸¹-
 ª©¥»¸¹",¬y¤ô¸¹+ª©¥»¸¹,²£´ú«~¦W,­t³d¤H,µ{¦¡­×§ï,¥¿¦¡ EC,³Æµù(EC³æ¸¹),"EC
 ´£¥X¤é´Á","EC
 §¹¦¨¤é´Á",,,,,,,,,,,
2023/7/18,1102A1375300,O-235E PRODUCT,FA7002220,241,FA7002220241,Test O-235E PRODUCT Write MAC_V2.41,Â@¶f,Done,Done,SENAO111-202307-0140,2023/7/28,2023/8/7,,,,,,,,,,,
2023/7/18,0912B0244304,EPM300D V2 (V) PRODUCT,FA7002221,200,FA7002221200,Test EPM300D V2 (V) PRODUCT Final_test_v2.00,À³§B,Done,Done,SENAO111-202307-0091,2023/7/20,2023/7/31,,,,,,,,,,,
2023/7/18,0912B0284304,EPM480D V2 (V) PRODUCT,FA7002222,200,FA7002222200,Test EPM480D V2 (V) PRODUCT Final_test_v2.00,À³§B,Done,Done,SENAO111-202307-0091,2023/7/20,2023/7/31,,,,,,,,,,,
2023/7/18,0912B0249300,EPM180D (V) PRODUCT,FA7002223,200,FA7002223200,Test EPM180D (V) PRODUCT Final_test_v2.00,À³§B,Done,Done,SENAO111-202307-0119,2023/7/25,2023/7/31,,,,,,,,,,,
2023/7/20,1602A0033300,FCM-MC51 PRODUCT,FA7001988,201,FA7001988201,Test FCM-MC51 PRODUCT FocusTest(Assy)_v2.01,¬M¥ô,Done,Done,SENAO111-202308-0074,2023/8/16,2023/8/25,,,,,,,,,,,
2023/7/20,1402A0090322,EWS2910P-FIT (FCC) PRODUCT,FA7002224,200,FA7002224200,Test EWS2910P-FIT (FCC) PRODUCT SystemTest_v2.00,¬M¥ô,,,,,,,,,,,,,,,,
2023/7/20,1402A0090322,EWS2910P-FIT (FCC) PRODUCT,FA7002225,200,FA7002225200,Test EWS2910P-FIT (FCC) PRODUCT PowerLoadTest_v2.00,¬M¥ô,,,,,,,,,,,,,,,,
2023/7/20,1402A0090322,EWS2910P-FIT (FCC) PRODUCT,FA7002226,200,FA7002226200,Test EWS2910P-FIT (FCC) PRODUCT InnerLoopTest_v2.00,¬M¥ô,,,,,,,,,,,,,,,,
2023/7/20,1402A0090322,EWS2910P-FIT (FCC) PRODUCT,FA7002227,201,FA7002227201,Test EWS2910P-FIT (FCC) PRODUCT WireSpeedTest_v2.01,¬M¥ô,,,,,,,,,,,,,,,,
2023/7/20,1402A0090322,EWS2910P-FIT (FCC) PRODUCT,FA7002228,201,FA7002228201,Test EWS2910P-FIT (FCC) PRODUCT WriteMAC_v2.01,¬M¥ô,,,,,,,,,,,,,,,,
2023/7/20,1402A0090323,EWS2910P-FIT (ETSI) PRODUCT,FA7002229,200,FA7002229200,Test EWS2910P-FIT (ETSI) PRODUCT SystemTest_v2.00,¬M¥ô,,,,,,,,,,,,,,,,
2023/7/20,1402A0090323,EWS2910P-FIT (ETSI) PRODUCT,FA7002230,200,FA7002230200,Test EWS2910P-FIT (ETSI) PRODUCT PowerLoadTest_v2.00,¬M¥ô,,,,,,,,,,,,,,,,
2023/7/20,1402A0090323,EWS2910P-FIT (ETSI) PRODUCT,FA7002231,200,FA7002231200,Test EWS2910P-FIT (ETSI) PRODUCT InnerLoopTest_v2.00,¬M¥ô,,,,,,,,,,,,,,,,
2023/7/20,1402A0090323,EWS2910P-FIT (ETSI) PRODUCT,FA7002232,201,FA7002232201,Test EWS2910P-FIT (ETSI) PRODUCT WireSpeedTest_v2.01,¬M¥ô,,,,,,,,,,,,,,,,
2023/7/20,1402A0090323,EWS2910P-FIT (ETSI) PRODUCT,FA7002233,201,FA7002233201,Test EWS2910P-FIT (ETSI) PRODUCT WriteMAC_v2.01,¬M¥ô,,,,,,,,,,,,,,,,
2023/7/20,1402B0090322,EWS2910P-FIT (FCC) PRODUCT,FA7002234,200,FA7002234200,Test EWS2910P-FIT (FCC) PRODUCT SystemTest_v2.00,¬M¥ô,,,,,,,,,,,,,,,,
2023/7/20,1402B0090322,EWS2910P-FIT (FCC) PRODUCT,FA7002235,200,FA7002235200,Test EWS2910P-FIT (FCC) PRODUCT PowerLoadTest_v2.00,¬M¥ô,,,,,,,,,,,,,,,,
2023/7/20,1402B0090322,EWS2910P-FIT (FCC) PRODUCT,FA7002236,200,FA7002236200,Test EWS2910P-FIT (FCC) PRODUCT InnerLoopTest_v2.00,¬M¥ô,,,,,,,,,,,,,,,,
2023/7/20,1402B0090322,EWS2910P-FIT (FCC) PRODUCT,FA7002237,201,FA7002237201,Test EWS2910P-FIT (FCC) PRODUCT WireSpeedTest_v2.01,¬M¥ô,,,,,,,,,,,,,,,,
2023/7/20,1402B0090322,EWS2910P-FIT (FCC) PRODUCT,FA7002238,201,FA7002238201,Test EWS2910P-FIT (FCC) PRODUCT WriteMAC_v2.01,¬M¥ô,,,,,,,,,,,,,,,,
2023/7/20,1402B0090323,EWS2910P-FIT (ETSI) PRODUCT,FA7002239,200,FA7002239200,Test EWS2910P-FIT (ETSI) PRODUCT SystemTest_v2.00,¬M¥ô,,,,,,,,,,,,,,,,
2023/7/20,1402B0090323,EWS2910P-FIT (ETSI) PRODUCT,FA7002240,200,FA7002240200,Test EWS2910P-FIT (ETSI) PRODUCT PowerLoadTest_v2.00,¬M¥ô,,,,,,,,,,,,,,,,
2023/7/20,1402B0090323,EWS2910P-FIT (ETSI) PRODUCT,FA7002241,200,FA7002241200,Test EWS2910P-FIT (ETSI) PRODUCT InnerLoopTest_v2.00,¬M¥ô,,,,,,,,,,,,,,,,
2023/7/20,1402B0090323,EWS2910P-FIT (ETSI) PRODUCT,FA7002242,201,FA7002242201,Test EWS2910P-FIT (ETSI) PRODUCT WireSpeedTest_v2.01,¬M¥ô,,,,,,,,,,,,,,,,
2023/7/20,1402B0090323,EWS2910P-FIT (ETSI) PRODUCT,FA7002243,201,FA7002243201,Test EWS2910P-FIT (ETSI) PRODUCT WriteMAC_v2.01,¬M¥ô,,,,,,,,,,,,,,,,
2023/7/21,5100Z3090300,ENH500-AX ASSEM (Bundle)(ENH500-AX-2 PACK),FA7002244,200,FA7002244200,Test ENH500-AX ASSEM (Bundle)(ENH500-AX-2 PACK) Final_Test_v2.00,Â@¶f,Done,Done,SENAO111-202307-0141,2023/7/28,2023/8/7,,,,,,,,,,,
2023/7/21,5100Z3090300,ENH500-AX ASSEM (Bundle)(ENH500-AX-2 PACK),FA7002245,200,FA7002245200,Test ENH500-AX ASSEM (Bundle)(ENH500-AX-2 PACK) Throughput_Test_v2.00,Â@¶f,Done,Done,SENAO111-202307-0141,2023/7/28,2023/8/7,,,,,,,,,,,
2023/7/21,5100Z3090300,ENH500-AX ASSEM (Bundle)(ENH500-AX-2 PACK),FA7002246,203,FA7002246203,Test ENH500-AX ASSEM (Bundle)(ENH500-AX-2 PACK) Write MAC_v2.03,Â@¶f,Done,Done,SENAO111-202307-0141,2023/7/28,2023/8/7,,,,,,,,,,,
2023/7/21,5216A2654000,ENH500-AX Main BD,FA7001622,201,FA7001622201,Test ENH500-AX Main BD PCBA_Test_v2.01,Â@¶f,Done,Done,SENAO111-202307-0152,2023/7/31,2023/8/7,,,,,,,,,,,
2023/7/21,5216A2654000,ENH500-AX Main BD,FA7001624,201,FA7001624201,Test ENH500-AX Main Bdt Power_Calibration_v2.01,Â@¶f,Done,Done,SENAO111-202307-0152,2023/7/31,2023/8/7,,,,,,,,,,,
2023/7/21,1101A1076300,PCE2310M,FA7001610,201,FA7001610201,Test PCE2310M Throughput_Test_v2.01,Â@¶f,Done,Progress,SENAO111-202309-0038,2023/9/11,,,,,,,,,,,,
2023/7/21,1101A1076300,PCE2310M,FA7001611,201,FA7001611201,Test PCE2310M WriteMAC_v2.01,Â@¶f,Done,Progress,SENAO111-202309-0038,2023/9/11,,,,,,,,,,,,
2023/7/20,1402A0193309,EWS7928FP-FIT (FCC) PRODUCT,FA7002247,200,FA7002247200,Test EWS7928FP-FIT (FCC) PRODUCT SystemTest_v2.00,¬M¥ô,,,,,,,,,,,,,,,,
2023/7/20,1402A0193309,EWS7928FP-FIT (FCC) PRODUCT,FA7002248,201,FA7002248201,Test EWS7928FP-FIT (FCC) PRODUCT PowerLoadTest_v2.01,¬M¥ô,,,,,,,,,,,,,,,,
2023/7/20,1402A0193309,EWS7928FP-FIT (FCC) PRODUCT,FA7002249,200,FA7002249200,Test EWS7928FP-FIT (FCC) PRODUCT InnerLoopTest_v2.00,¬M¥ô,,,,,,,,,,,,,,,,
2023/7/20,1402A0193309,EWS7928FP-FIT (FCC) PRODUCT,FA7002250,201,FA7002250201,Test EWS7928FP-FIT (FCC) PRODUCT WriteMAC_v2.01,¬M¥ô,,,,,,,,,,,,,,,,
2023/7/20,1402A0193310,EWS7928FP-FIT (ETSI) PRODUCT,FA7002251,200,FA7002251200,Test EWS7928FP-FIT (ETSI) PRODUCT SystemTest_v2.00,¬M¥ô,,,,,,,,,,,,,,,,
2023/7/20,1402A0193310,EWS7928FP-FIT (ETSI) PRODUCT,FA7002252,201,FA7002252201,Test EWS7928FP-FIT (ETSI) PRODUCT PowerLoadTest_v2.01,¬M¥ô,,,,,,,,,,,,,,,,
2023/7/20,1402A0193310,EWS7928FP-FIT (ETSI) PRODUCT,FA7002253,200,FA7002253200,Test EWS7928FP-FIT (ETSI) PRODUCT InnerLoopTest_v2.00,¬M¥ô,,,,,,,,,,,,,,,,
2023/7/20,1402A0193310,EWS7928FP-FIT (ETSI) PRODUCT,FA7002254,201,FA7002254201,Test EWS7928FP-FIT (ETSI) PRODUCT WriteMAC_v2.01,¬M¥ô,,,,,,,,,,,,,,,,
2023/7/20,1402B0193309,EWS7928FP-FIT (FCC) PRODUCT,FA7002255,200,FA7002255200,Test EWS7928FP-FIT (FCC) PRODUCT SystemTest_v2.00,¬M¥ô,,,,,,,,,,,,,,,,
2023/7/20,1402B0193309,EWS7928FP-FIT (FCC) PRODUCT,FA7002256,201,FA7002256201,Test EWS7928FP-FIT (FCC) PRODUCT PowerLoadTest_v2.01,¬M¥ô,,,,,,,,,,,,,,,,
2023/7/20,1402B0193309,EWS7928FP-FIT (FCC) PRODUCT,FA7002257,200,FA7002257200,Test EWS7928FP-FIT (FCC) PRODUCT InnerLoopTest_v2.00,¬M¥ô,,,,,,,,,,,,,,,,
2023/7/20,1402B0193309,EWS7928FP-FIT (FCC) PRODUCT,FA7002258,201,FA7002258201,Test EWS7928FP-FIT (FCC) PRODUCT WriteMAC_v2.01,¬M¥ô,,,,,,,,,,,,,,,,
2023/7/20,1402B0193310,EWS7928FP-FIT (ETSI) PRODUCT,FA7002259,200,FA7002259200,Test EWS7928FP-FIT (ETSI) PRODUCT SystemTest_v2.00,¬M¥ô,,,,,,,,,,,,,,,,
2023/7/20,1402B0193310,EWS7928FP-FIT (ETSI) PRODUCT,FA7002260,201,FA7002260201,Test EWS7928FP-FIT (ETSI) PRODUCT PowerLoadTest_v2.01,¬M¥ô,,,,,,,,,,,,,,,,
2023/7/20,1402B0193310,EWS7928FP-FIT (ETSI) PRODUCT,FA7002261,200,FA7002261200,Test EWS7928FP-FIT (ETSI) PRODUCT InnerLoopTest_v2.00,¬M¥ô,,,,,,,,,,,,,,,,
2023/7/20,1402B0193310,EWS7928FP-FIT (ETSI) PRODUCT,FA7002262,201,FA7002262201,Test EWS7928FP-FIT (ETSI) PRODUCT WriteMAC_v2.01,¬M¥ô,,,,,,,,,,,,,,,,
2023/7/20,0912A0513300,EPA5006GPR-SN 4P PRODUCT,FA7002263,200,FA7002263200,Test EPA5006GPR-SN 4P PRODUCT Final_Test_V2.00,À³§B,Done,Progress,SENAO131-202307-0165,2023/7/28,,,,,,,,,,,,
2023/7/21,0912B0286300,EPM900D (V) PRODUCT,FA7002264,200,FA7002264200,Test EPM900D (V) PRODUCT Final_Test_V2.00,À³§B,Done,Done,SENAO111-202308-0055,2023/8/11,2023/8/22,,,,,,,,,,,
2023/7/21,0912B0292300,EMA25S-12 (V) PRODUCT,FA7002265,200,FA7002265200,Test EMA25S-12 (V) PRODUCT Final_Test_V2.00,À³§B,Done,Done,SENAO111-202308-0055,2023/8/11,2023/8/22,,,,,,,,,,,
2023/7/21,0912B0309300,EMA60S-12 (V) PRODUCT,FA7002266,200,FA7002266200,Test EMA60S-12 (V) PRODUCT Final_Test_V2.00,À³§B,Done,Done,SENAO111-202308-0055,2023/8/11,2023/8/22,,,,,,,,,,,
2023/7/21,0912B0293300,EAA65A-54 (V) PRODUCT,FA7002267,200,FA7002267200,Test EAA65A-54 (V) PRODUCT Final_Test_V2.00,À³§B,Done,Done,SENAO111-202308-0055,2023/8/11,2023/8/22,,,,,,,,,,,
2023/7/21,0912B0513300,EPA5006GPR-SN 4P (V) PRODUCT,FA7002268,200,FA7002268200,Test EPA5006GPR-SN 4P (V) PRODUCT Final_Test_V2.00,À³§B,Done,Done,SENAO111-202308-0055,2023/8/11,2023/8/22,,,,,,,,,,,
2023/7/21,5216A1489010,MX67W-HW,FA7000210,242,FA7000210242,Test MX67W-HW Power Calibration Radio12 2.42,ÄÊ¼Ý,Done,Done,SENAO111-202307-0132,2023/7/27,2023/8/2,,,,,,,,,,,
2023/7/21,5216A1489020,MX67C-HW-NA,FA7000215,232,FA7000215232,Test MX67C-HW-NA LTE Test 2.32,ÄÊ¼Ý,Done,Done,SENAO111-202307-0132,2023/7/27,2023/8/2,,,,,,,,,,,
2023/7/21,5216A1489020,MX67C-HW-NA,FA7000216,222,FA7000216222,Test MX67C-HW-NA PCBA Test 2.22,ÄÊ¼Ý,Done,Done,SENAO111-202307-0132,2023/7/27,2023/8/2,,,,,,,,,,,
2023/7/21,5216A1489020,MX67C-HW-NA,FA7000217,202,FA7000217202,Test MX67C-HW-NA Power Calibration LTE II 2.02,ÄÊ¼Ý,Done,Done,SENAO111-202307-0132,2023/7/27,2023/8/2,,,,,,,,,,,
2023/7/21,5216A1489030,MX67C-HW-WW,FA7000222,222,FA7000222222,Test MX67C-HW-WW LTE Test 2.22,ÄÊ¼Ý,Done,Done,SENAO111-202307-0132,2023/7/27,2023/8/2,,,,,,,,,,,
2023/7/21,5216A1489030,MX67C-HW-WW,FA7000223,222,FA7000223222,Test MX67C-HW-WW PCBA Test 2.22,ÄÊ¼Ý,Done,Done,SENAO111-202307-0132,2023/7/27,2023/8/2,,,,,,,,,,,
2023/7/21,5216A1489030,MX67C-HW-WW,FA7000224,202,FA7000224202,Test MX67C-HW-WW Power Calibration LTE II 2.02,ÄÊ¼Ý,Done,Done,SENAO111-202307-0132,2023/7/27,2023/8/2,,,,,,,,,,,
2023/7/21,5216A1490010,MX68W-HW,FA7000171,242,FA7000171242,Test MX68W-HW Power Calibration Radio12 2.42,ÄÊ¼Ý,Done,Done,SENAO111-202307-0133,2023/7/27,2023/8/2,,,,,,,,,,,
2023/7/21,5216A1490020,MX68CW-HW-NA,FA7000176,232,FA7000176232,Test MX68CW-HW-NA LTE Test 2.32,ÄÊ¼Ý,Done,Done,SENAO111-202307-0133,2023/7/27,2023/8/2,,,,,,,,,,,
2023/7/21,5216A1490020,MX68CW-HW-NA,FA7000177,242,FA7000177242,Test MX68CW-HW-NA PCBA Test 2.42,ÄÊ¼Ý,Done,Done,SENAO111-202307-0133,2023/7/27,2023/8/2,,,,,,,,,,,
2023/7/21,5216A1490020,MX68CW-HW-NA,FA7000178,202,FA7000178202,Test MX68CW-HW-NA Power Calibration LTE II 2.02,ÄÊ¼Ý,Done,Done,SENAO111-202307-0133,2023/7/27,2023/8/2,,,,,,,,,,,
2023/7/21,5216A1490020,MX68CW-HW-NA,FA7000180,242,FA7000180242,Test MX68CW-HW-NA Power Calibration Radio12 2.42,ÄÊ¼Ý,Done,Done,SENAO111-202307-0133,2023/7/27,2023/8/2,,,,,,,,,,,
2023/7/21,5216A1490030,MX68CW-HW-WW,FA7000185,222,FA7000185222,Test MX68CW-HW-WW LTE Test 2.22,ÄÊ¼Ý,Done,Done,SENAO111-202307-0133,2023/7/27,2023/8/2,,,,,,,,,,,
2023/7/21,5216A1490030,MX68CW-HW-WW,FA7000186,242,FA7000186242,Test MX68CW-HW-WW PCBA Test 2.42,ÄÊ¼Ý,Done,Done,SENAO111-202307-0133,2023/7/27,2023/8/2,,,,,,,,,,,
2023/7/21,5216A1490030,MX68CW-HW-WW,FA7000187,202,FA7000187202,Test MX68CW-HW-WW Power Calibration LTE II 2.02,ÄÊ¼Ý,Done,Done,SENAO111-202307-0133,2023/7/27,2023/8/2,,,,,,,,,,,
2023/7/21,5216A1490030,MX68CW-HW-WW,FA7000189,242,FA7000189242,Test MX68CW-HW-WW Power Calibration Radio12 2.42,ÄÊ¼Ý,Done,Done,SENAO111-202307-0133,2023/7/27,2023/8/2,,,,,,,,,,,
2023/7/21,5216A1734000,MR76-HW,FA7000319,202,FA7000319202,Test MR76-HW PCBA Test 2.02,ÄÊ¼Ý,Done,Progress,SENAO111-202307-0138,2023/7/28,,,,,,,,,,,,
2023/7/21,5216A1734000,MR76-HW,FA7000320,223,FA7000320223,Test MR76-HW Power Calibration 2.23,ÄÊ¼Ý,Done,Progress,SENAO111-202307-0138,2023/7/28,,,,,,,,,,,,
2023/7/21,5216A2095000,MR44-HW,FA7000002,222,FA7000002222,Test MR44-HW PCBA Test 2.22,ÄÊ¼Ý,Done,Progress,SENAO111-202307-0138,2023/7/28,,,,,,,,,,,,
2023/7/21,5216A2095000,MR44-HW,FA7000003,243,FA7000003243,Test MR44-HW Power Calibration 2.43,ÄÊ¼Ý,Done,Progress,SENAO111-202307-0138,2023/7/28,,,,,,,,,,,,
2023/7/24,1408A0024300,MX85-HW,FA7002166,202,FA7002166202,Test MX85-HW MAC&IIP_v2.02,ÄÊ¼Ý,Done,Progress,SENAO111-202307-0138,2023/7/28,,,,,,,,,,,,
2023/7/25,1408A0037300,T45-CW,FA7001654,203,FA7001654203,Test T45-CW UpgradeFW_v2.03,Â@¶f,Done,Done,SENAO111-202307-0149,2023/7/31,2023/8/7,,,,,,,,,,,
2023/7/25,1408A0037300,T45-CW,FA7001650,202,FA7001650202,Test T45-CW AP26_T45-CW SNµ²¦XODM_ÀË¬dAdapter_UPC_v2.02,Â@¶f,Done,Done,SENAO111-202307-0149,2023/7/31,2023/8/7,,,,,,,,,,,
2023/7/25,1408A0037301,T45-CW (EU),FA7001992,202,FA7001992202,Test T45-CW (EU) AP26_T45-CW SNµ²¦XODM_ÀË¬dAdapter_UPC_v2.02,Â@¶f,Done,Done,SENAO111-202307-0149,2023/7/31,2023/8/7,,,,,,,,,,,
2023/7/25,1408A0037301,T45-CW (EU),FA7001994,203,FA7001994203,Test T45-CW (EU) UpgradeFW_v2.03,Â@¶f,Done,Done,SENAO111-202307-0149,2023/7/31,2023/8/7,,,,,,,,,,,
2023/7/25,1408A0037302,T45-CW (AU),FA7002001,202,FA7002001202,Test T45-CW (AU) AP26_T45-CW SNµ²¦XODM_ÀË¬dAdapter_UPC_v2.02,Â@¶f,Done,Done,SENAO111-202307-0149,2023/7/31,2023/8/7,,,,,,,,,,,
2023/7/25,1408A0037302,T45-CW (AU),FA7002003,203,FA7002003203,Test T45-CW (AU) UpgradeFW_v2.03,Â@¶f,Done,Done,SENAO111-202307-0149,2023/7/31,2023/8/7,,,,,,,,,,,
2023/7/25,1408A0037303,T45-CW (UK),FA7002010,202,FA7002010202,Test T45-CW (UK) AP26_T45-CW SNµ²¦XODM_ÀË¬dAdapter_UPC_v2.02,Â@¶f,Done,Done,SENAO111-202307-0149,2023/7/31,2023/8/7,,,,,,,,,,,
2023/7/25,1408A0037303,T45-CW (UK),FA7002012,203,FA7002012203,Test T45-CW (UK) UpgradeFW_v2.03,Â@¶f,Done,Done,SENAO111-202307-0149,2023/7/31,2023/8/7,,,,,,,,,,,
2023/7/25,1408A0038300,NV5,FA7001504,202,FA7001504202,Test NV5 SystemTest 2.02,Â@¶f,Done,Progress,SENAO111-202308-0020,2023/8/3,,,,,,,,,,,,
2023/7/25,1408A0038300,NV5,FA7001505,202,FA7001505202,Test NV5 UpgradeFW 2.02,Â@¶f,Done,Progress,SENAO111-202308-0020,2023/8/3,,,,,,,,,,,,
2023/7/25,1408A0039300,T25,FA7001631,203,FA7001631203,Test T25 UpgradeFW_v2.03,Â@¶f,Done,Progress,SENAO111-202308-0023,2023/8/4,,,,,,,,,,,,
2023/7/25,1408A0041300,T45,FA7001639,203,FA7001639203,Test T45 UpgradeFW_v2.03,Â@¶f,Done,Done,SENAO111-202307-0149,2023/7/31,2023/8/7,,,,,,,,,,,
2023/7/25,1408A0042300,T45-POE,FA7001647,203,FA7001647203,Test T45-POE UpgradeFW_v2.03,Â@¶f,Done,Done,SENAO111-202307-0149,2023/7/31,2023/8/7,,,,,,,,,,,
2023/7/25,1408A0042301,T45-PoE (EU),FA7001877,203,FA7001877203,Test T45-PoE (EU) UpgradeFW_v2.03,Â@¶f,Done,Done,SENAO111-202307-0149,2023/7/31,2023/8/7,,,,,,,,,,,
2023/7/25,1408A0042302,T45-PoE (AU),FA7001885,203,FA7001885203,Test T45-PoE (AU) UpgradeFW_v2.03,Â@¶f,Done,Progress,SENAO111-202308-0023,2023/8/4,,,,,,,,,,,,
2023/7/25,1408A0042303,T45-PoE (UK),FA7001893,203,FA7001893203,Test T45-PoE (UK) UpgradeFW_v2.03,Â@¶f,Done,Progress,SENAO111-202308-0023,2023/8/4,,,,,,,,,,,,
2023/7/26,1408A0043304,T45-W-PoE (US) PRODUCT,FA7001785,203,FA7001785203,Test T45-W-PoE (US) PRODUCT UpgradeFW_v2.03,Â@¶f,Done,Progress,SENAO111-202308-0023,2023/8/4,,,,,,,,,,,,
2023/7/26,1408A0043301,T45-W-PoE (AU) PRODUCT,FA7001755,203,FA7001755203,Test T45-W-PoE (AU) PRODUCT UpgradeFW_v2.03,Â@¶f,Done,Progress,SENAO111-202308-0023,2023/8/4,,,,,,,,,,,,
2023/7/26,1408A0043302,T45-W-PoE (EU) PRODUCT,FA7001765,203,FA7001765203,Test T45-W-PoE (EU) PRODUCT UpgradeFW_v2.03,Â@¶f,Done,Progress,SENAO111-202308-0023,2023/8/4,,,,,,,,,,,,
2023/7/26,1408A0043303,T45-W-PoE (UK) PRODUCT,FA7001775,203,FA7001775203,Test T45-W-PoE (UK) PRODUCT UpgradeFW_v2.03,Â@¶f,,,,,,,,,,,,,,,,
2023/7/26,5216A2804010,T45-W(R) Main BD ADJUST,FA7001659,201,FA7001659201,Test T45-W(R) Main BD PCBATest_v2.01,Â@¶f,,,,,,,,,,,,,,,,
2023/7/25,1102B1188314,ECW120 (ETSI)(V),FA7002269,211,FA7002269211,Test ECW120 (ETSI)(V) Throughput_Test_v2.11,ÄÊ¼Ý,Done,Progress,SENAO111-202309-0014,2023/9/5,,,,,,,,,,,,
2023/7/25,1102B1188314,ECW120 (ETSI)(V),FA7002270,231,FA7002270231,Test ECW120 (ETSI)(V) Write MAC_v2.31,ÄÊ¼Ý,Done,Progress,SENAO111-202309-0014,2023/9/5,,,,,,,,,,,,
2023/7/25,1102B1188314,ECW120 (ETSI)(V),FA7002271,200,FA7002271200,Test ECW120 (ETSI)(V) MAC_Check_v2.00,ÄÊ¼Ý,Done,Progress,SENAO111-202309-0014,2023/9/5,,,,,,,,,,,,
2023/7/25,1102B1188316,ECW120 (INT)(V),FA7002272,211,FA7002272211,Test ECW120 (INT)(V) Throughput_Test_v2.11,ÄÊ¼Ý,Done,Progress,SENAO111-202309-0014,2023/9/5,,,,,,,,,,,,
2023/7/25,1102B1188316,ECW120 (INT)(V),FA7002273,231,FA7002273231,Test ECW120 (INT)(V) Write MAC_v2.31,ÄÊ¼Ý,Done,Progress,SENAO111-202309-0014,2023/9/5,,,,,,,,,,,,
2023/7/25,1102B1188316,ECW120 (INT)(V),FA7002274,200,FA7002274200,Test ECW120 (INT)(V) MAC_Check_v2.00,ÄÊ¼Ý,Done,Progress,SENAO111-202309-0014,2023/9/5,,,,,,,,,,,,
2023/7/25,1102B1371318,ECW220v3 (INT)(V),FA7002275,201,FA7002275201,Test ECW220v3 (INT)(V) Throughput_Test_v2.01,ÄÊ¼Ý,Done,Progress,SENAO111-202309-0014,2023/9/5,,,,,,,,,,,,
2023/7/25,1102B1371318,ECW220v3 (INT)(V),FA7002276,201,FA7002276201,Test ECW220v3 (INT)(V) Write MAC_v2.01,ÄÊ¼Ý,Done,Progress,SENAO111-202309-0014,2023/9/5,,,,,,,,,,,,
2023/7/25,1102B1371319,ECW220v3 (ETSI)(V),FA7002277,201,FA7002277201,Test ECW220v3 (ETSI)(V) Throughput_Test_v2.01,ÄÊ¼Ý,Done,Progress,SENAO111-202309-0014,2023/9/5,,,,,,,,,,,,
2023/7/25,1102B1371319,ECW220v3 (ETSI)(V),FA7002278,201,FA7002278201,Test ECW220v3 (ETSI)(V) Write MAC_v2.01,ÄÊ¼Ý,Done,Progress,SENAO111-202309-0014,2023/9/5,,,,,,,,,,,,
2023/7/25,1102B1371321,EWS357-FIT (FCC)(V),FA7002279,201,FA7002279201,Test EWS357-FIT (FCC)(V)  Throughput_Test_v2.01,ÄÊ¼Ý,Done,Progress,SENAO111-202309-0014,2023/9/5,,,,,,,,,,,,
2023/7/25,1102B1371321,EWS357-FIT (FCC)(V),FA7002280,201,FA7002280201,Test EWS357-FIT (FCC)(V)  Write MAC_v2.01,ÄÊ¼Ý,Done,Progress,SENAO111-202309-0014,2023/9/5,,,,,,,,,,,,
2023/7/25,1102B1371322,EWS357-FIT (ETSI)(V),FA7002281,201,FA7002281201,Test EWS357-FIT (ETSI)(V)  Throughput_Test_v2.01,ÄÊ¼Ý,Done,Progress,SENAO111-202309-0014,2023/9/5,,,,,,,,,,,,
2023/7/25,1102B1371322,EWS357-FIT (ETSI)(V),FA7002282,201,FA7002282201,Test EWS357-FIT (ETSI)(V)  Write MAC_v2.01,ÄÊ¼Ý,Done,Progress,SENAO111-202309-0014,2023/9/5,,,,,,,,,,,,
2023/7/25,1102B1371323,EWS357-FIT (UK)(V),FA7002283,201,FA7002283201,Test EWS357-FIT (UK)(V)  Throughput_Test_v2.01,ÄÊ¼Ý,Done,Progress,SENAO111-202309-0004,2023/9/1,,,,,,,,,,,,
2023/7/25,1102B1371323,EWS357-FIT (UK)(V),FA7002284,201,FA7002284201,Test EWS357-FIT (UK)(V)  Write MAC_v2.01,ÄÊ¼Ý,Done,Progress,SENAO111-202309-0004,2023/9/1,,,,,,,,,,,,
2023/7/25,1102B1371324,EWS357-FIT (INT)(V),FA7002285,201,FA7002285201,Test EWS357-FIT (INT)(V)  Throughput_Test_v2.01,ÄÊ¼Ý,Done,Progress,SENAO111-202309-0004,2023/9/1,,,,,,,,,,,,
2023/7/25,1102B1371324,EWS357-FIT (INT)(V),FA7002286,201,FA7002286201,Test EWS357-FIT (INT)(V)  Write MAC_v2.01,ÄÊ¼Ý,Done,Progress,SENAO111-202309-0004,2023/9/1,,,,,,,,,,,,
2023/7/25,5216A1984010,ECW215 ADJUST,FA7002287,211,FA7002287211,Test ECW215 ADJUST Power_Calibration_2G5G_v2.11,Â@¶f,Done,Done,SENAO111-202307-0151,2023/7/31,2023/8/7,,,,,,,,,,,
2023/7/25,1102B1359306,ECW215 (INT)(V) PRODUCT,FA7002288,201,FA7002288201,Test ECW215 (INT)(V) PRODUCT Final_Test_v2.01,Â@¶f,Progress,,,,,,,,,,,,,,,
2023/7/25,1102B1359306,ECW215 (INT)(V) PRODUCT,FA7002289,211,FA7002289211,Test ECW215 (INT)(V) PRODUCT Throughput Test_2G_5G_11AC_AX_V2.11,Â@¶f,Progress,,,,,,,,,,,,,,,
